1.375,2.1667,2.2917,2.4167,2.5083,2.5333,2.5583,2.5833,2.6,2.6,2.6,2.6,2.6333,2.7333,2.8333,2.9333,3.0083,3.0333,3.0583,3.0833,3.1333,3.2333,3.3333,3.4333,3.5417,3.6667,3.7917,3.9167,4.0083,4.0333,4.0583,4.0833,4.1167,4.1667,4.2167,4.2667,4.3,4.3,4.3,4.3,4.2917,4.2667,4.2417,4.2167,4.1917,4.1667,4.1417,4.1167,4.1083,4.1333,4.1583,4.1833,4.1917,4.1667,4.1417,4.1167,4.0917,4.0667,4.0417,4.0167,3.9833,3.9333,3.8833,3.8333,3.7833,3.7333,3.6833,3.6333,3.5833,3.5333,3.4833,3.4333,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3917,3.3667,3.3417,3.3167,3.275,3.2,3.125,3.05,2.9667,2.8667,2.7667,2.6667,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9883,12.471,19.953,27.436,34.087,39.075,44.064,49.052,53.625,57.366,61.107,64.849,67.343,67.343,67.343,67.343,67.135,66.511,65.888,65.264,65.056,65.68,66.303,66.927,65.472,59.86,54.248,48.636,41.154,29.93,18.706,7.4825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
