-0.0014402,-0.0012147,8.9023e-07,-0.0002263,1.7137e-06,-3.3193e-07,0.000856,-2.1429e-05,0.00032918,-0.00012495,4.3446e-06,-2.0552e-07,0.0011904,-0.0010922,-1.3827e-05,0.00042118,-0.00088224,-0.00011547,1.742e-06,0.00039961,0.0012144,-0.00049101,0.00079752,-0.0012043,0.0011754,-3.0379e-05,0.00038113,-0.0031265,2.0776e-05,-0.0021545,0.0022198,-0.0018354,0.00010345,-0.0037286,0.0002845,0.00042362,0.0057729,-0.0082997,0.013015,-0.0019868,0.0044405,5.9983e-05,4.1347e-09,-0.00022244,-0.0011288,-4.4733e-05,0.008569,0.0010221,0.0013533,-0.00074472,0.00015116,7.7422e-05,1.8326e-05,-9.9204e-05
-0.001287,0.00026309,2.8843e-06,0.00095367,1.8012e-06,1.0389e-07,-7.2339e-05,4.4766e-05,-0.00045504,-0.00063762,7.0158e-06,1.1141e-06,3.9779e-05,0.00048665,-5.2738e-06,0.00027944,0.00066761,9.1363e-05,-1.8862e-06,-0.00037314,-0.0014325,0.00011283,1.3192e-05,0.00079183,-0.00084782,1.1285e-05,-0.00030751,0.0024811,6.579e-06,-0.0002834,0.0054895,0.0042556,0.0012008,-0.0027773,0.00017687,0.00017448,0.0025484,-0.0015639,-0.00050721,0.0039466,-0.00419,-0.0083442,-7.7163e-05,0.0027223,0.013684,0.00040621,0.0019669,0.00058469,0.0026335,0.001463,5.5924e-05,6.7934e-05,-3.7513e-05,0.00014538
-0.0010165,0.0016299,-2.5741e-06,-0.00078162,1.3111e-08,-1.722e-06,4.2127e-05,5.0777e-05,-0.00059647,0.00078933,-2.74e-06,-4.6991e-06,7.4753e-05,0.00090808,1.5108e-05,-0.00062315,-0.00078086,-0.00010051,-4.7244e-07,0.00016493,0.0025272,-0.00026548,0.00024899,0.00016086,6.6447e-06,0.00029925,-0.0010942,-0.00085792,-5.59e-06,0.00036905,-0.0029706,0.0055328,0.0014518,-0.0027337,6.6452e-05,0.00021697,0.0016177,0.0029693,0.0016704,0.0050062,0.0025662,0.014836,-0.00022562,0.0013584,0.0069777,-0.0007054,0.00011701,-0.00062696,0.0019961,0.0025516,-0.00027808,-0.00018757,-2.8886e-05,-5.8415e-05
-0.0013621,-0.00074359,-1.2185e-07,0.00010028,-2.1707e-07,-1.458e-07,0.00042036,1.9237e-06,3.3707e-05,-0.00022955,3.0696e-06,2.231e-07,0.00050092,-0.00022603,-8.4584e-06,0.000318,7.2055e-05,8.1739e-06,4.4814e-07,9.6053e-06,-0.00032058,-0.00010339,0.00029762,0.00046274,-0.00049569,1.5042e-05,-0.00019234,0.0014557,1.8589e-05,-0.0012402,-0.0044964,-0.0027905,-0.0003816,-0.0013846,0.0010533,0.0011388,0.013783,-0.0031303,-0.0077013,0.00066377,-0.0052632,0.0019443,2.1623e-05,-0.00045913,-0.0022965,0.00037265,0.0032657,-0.0038634,-0.0029991,0.00317,0.0013395,0.0010005,-7.9981e-05,0.00078519
-0.0011508,0.0008847,1.62e-06,0.00058898,-2.5455e-06,1.0733e-06,-0.00025166,5.8654e-05,-0.00066037,-0.00017713,1.6355e-05,-8.9173e-07,-0.00025334,0.0011922,6.7493e-06,-0.00018491,0.00035682,5.4414e-05,-5.6742e-06,-0.00051285,-0.00080144,0.00024525,-0.00041485,-0.00060219,0.0004665,-2.8104e-05,0.00011806,-0.00085198,-4.6119e-06,0.00023948,0.0029758,-0.0033715,-0.00093279,0.0019793,0.00035869,0.0010114,0.0071423,0.01419,0.0047825,0.0031044,0.0027399,-0.0032977,7.3114e-05,-0.00017097,-0.0011137,-0.0002073,0.00069211,0.0029109,-0.0037764,0.0062678,-0.00085634,-0.00060823,2.4302e-05,-0.00038687
-0.0014655,-0.0020824,-2.8254e-06,-0.0010904,4.4655e-06,-8.1251e-07,0.002994,-0.0096717,0.0027418,0.0047601,-4.6943e-05,-3.2594e-06,-0.0067566,0.0046197,4.2893e-05,-0.0013587,0.0022615,0.00030548,-8.674e-06,-0.0014714,-0.0039582,0.013686,0.036005,-0.0019745,0.0011745,-0.0001301,0.0005858,-0.00059547,-3.1229e-05,0.0025247,-0.00037131,0.0016698,0.0093134,0.0086628,0.00010778,0.00012833,0.0016008,-0.0011961,0.0011762,-0.00010139,-5.2124e-05,-4.8435e-05,-9.834e-07,2.8642e-05,0.00014964,-1.2081e-05,-0.00085446,-6.1497e-06,1.4737e-05,5.8336e-05,-0.00039273,-0.00025651,-1.0844e-05,5.1904e-05
-0.0018191,-0.0040549,0.011822,-0.0065874,-2.2178e-05,3.3959e-06,-0.0096946,0.00024513,-0.0033374,6.3218e-05,-1.3601e-05,-1.0684e-06,-0.0047084,0.0072255,0.033931,0.033874,-0.0063331,-0.00076993,2.0772e-05,0.0029613,0.0023863,-0.00077888,0.00091348,-0.00023571,0.00020903,-4.8518e-05,0.00030258,0.00040076,0.011956,0.01055,0.00017034,-0.0012657,2.8459e-05,-0.0016575,1.8733e-05,2.4395e-05,0.00031629,-0.00034059,0.00044363,-7.2013e-05,3.0134e-05,-4.4654e-05,-7.4025e-07,2.1842e-05,0.00011392,-1.5025e-05,-0.00085732,-1.0753e-05,2.749e-05,0.00085598,0.013003,-0.0029667,9.9546e-05,-0.00042867
-0.0014725,-0.0020993,6.6255e-07,-0.0011007,4.518e-06,-8.17e-07,0.0029859,0.0092805,0.0046823,0.0051185,-5.032e-05,-3.4515e-06,-0.00727,0.005039,5.0016e-05,-0.0015679,0.0027213,0.00037017,-1.0672e-05,-0.0018291,-0.0068428,-0.036151,0.012035,-0.0012485,0.00082073,-9.5449e-05,0.00045567,-0.00043555,-1.1876e-05,0.0022325,-0.00035858,0.0051106,-0.0092599,0.0057803,0.00010116,0.00012084,0.0015095,-0.0011428,0.0011386,-9.5631e-05,-5.1238e-05,-4.8543e-05,-8.5966e-07,2.9212e-05,0.00015184,-4.5694e-06,-0.00090497,-1.4385e-05,-5.0683e-06,8.6223e-05,-0.0003992,-0.00026775,-1.1807e-05,5.977e-05
-0.001819,-0.0040567,-0.011893,-0.0065158,-2.2164e-05,3.3946e-06,-0.0096938,0.00024846,-0.0033398,6.3746e-05,-1.363e-05,-1.0732e-06,-0.0047254,0.0072811,-0.03567,0.032063,-0.0062323,-0.00075862,2.0517e-05,0.0029269,0.0023693,-0.00078534,0.0009135,-0.00023356,0.00020701,-4.863e-05,0.00030394,0.00042961,-0.012188,0.010198,0.00016969,-0.001258,2.9499e-05,-0.0016479,1.8338e-05,2.3927e-05,0.0003104,-0.0003365,0.00044051,-7.1215e-05,3.0038e-05,-4.4386e-05,-7.346e-07,2.1694e-05,0.00011313,-1.4654e-05,-0.00084782,-1.3191e-05,2.3432e-05,0.00082011,0.002506,0.013019,0.00015138,-0.00056225
-0.0013199,0.00039686,6.9197e-06,0.0024009,-1.6986e-06,1.1777e-06,-0.000922,0.00011334,-0.0012471,-0.0045398,0.011719,2.4931e-05,-0.0096655,-0.0045261,2.8555e-05,-0.0013898,-0.0028345,-0.00037192,5.8153e-06,0.0013133,0.0057828,-0.00047377,-0.00021588,-0.004301,0.0347,0.00011404,-0.0042528,0.017332,3.7778e-05,-0.0013681,-0.00051076,-0.00048979,-9.4641e-05,4.9837e-05,-1.5918e-05,-2.9232e-05,-0.00036857,6.4197e-05,0.00011582,-0.00081204,0.0017793,-0.0002531,0.0045576,0.00025731,0.0012684,7.5525e-05,0.00023362,-0.002708,-0.0020866,-0.00029554,-8.2167e-06,-2.1899e-06,4.5837e-06,0.00015861
