-0.0026363,-0.0026307,-0.002629,-0.0026256,-0.0026214,-0.0026177,-0.0026144,-0.0026114,-0.0026085,-0.0026055,-0.0026024,-0.0025995,-0.0025969,-0.0025947,-0.0025929,-0.0025913,-0.0025897,-0.0025882,-0.0025867,-0.0025852,-0.002584,-0.0025828,-0.0025818,-0.002581,-0.0025803,-0.0025802,-0.0025805,-0.0025811,-0.0025817,-0.0025826,-0.0025835,-0.0025845,-0.0025856,-0.0025872,-0.0025893,-0.0025916,-0.0025942,-0.0025969,-0.0025996,-0.0026024,-0.0026052,-0.0026084,-0.0026118,-0.0026154,-0.002619,-0.0026226,-0.0026262,-0.0026298,-0.0026336,-0.0026373,-0.0026412,-0.0026449,-0.0026484,-0.0026517,-0.0026549,-0.0026579,-0.0026607,-0.0026633,-0.0026655,-0.0026676,-0.0026693,-0.0026708,-0.0026719,-0.0026727,-0.0026731,-0.0026733,-0.0026734,-0.0026733,-0.0026732,-0.0026729,-0.0026726,-0.0026724,-0.0026722,-0.002672,-0.0026718,-0.0026715,-0.0026713,-0.0026709,-0.0026704,-0.0026696,-0.0026687,-0.0026675,-0.0026661,-0.0026645,-0.0026627,-0.0026605,-0.0026576,-0.0026543,-0.002651,-0.0026483,-0.0026461,-0.0026428,-0.0026375
6.8603,6.8762,6.8469,6.8309,6.8173,6.7996,6.7838,6.7705,6.7597,6.7496,6.7398,6.7289,6.7181,6.7113,6.706,6.704,6.7044,6.7045,6.7064,6.7088,6.7122,6.719,6.7264,6.7342,6.7431,6.7542,6.7672,6.7829,6.8012,6.8177,6.8342,6.8514,6.8695,6.8876,6.9084,6.9331,6.9605,6.9877,7.017,7.0467,7.077,7.1069,7.1372,7.1667,7.1962,7.2248,7.2531,7.2791,7.3042,7.3302,7.355,7.3792,7.4022,7.422,7.4403,7.4571,7.4718,7.4852,7.4966,7.5038,7.5075,7.5076,7.5049,7.497,7.4852,7.4685,7.4483,7.4295,7.4105,7.391,7.371,7.3501,7.3293,7.3103,7.2916,7.2733,7.2545,7.2361,7.2177,7.1998,7.1819,7.1629,7.1439,7.1248,7.1045,7.0817,7.0582,7.0336,7.0089,6.9844,6.9594,6.9391,6.9431
2.3759,2.3553,2.3489,2.3521,2.3563,2.3576,2.3564,2.3534,2.3491,2.3433,2.3371,2.3312,2.3277,2.329,2.3349,2.3439,2.3537,2.3618,2.3679,2.3728,2.3783,2.3866,2.3978,2.4115,2.4275,2.4459,2.4661,2.4869,2.5065,2.5224,2.5333,2.5413,2.5478,2.5545,2.564,2.5774,2.594,2.61,2.6252,2.6402,2.6536,2.6648,2.6742,2.6819,2.6881,2.6922,2.6949,2.6953,2.695,2.6965,2.698,2.6997,2.7005,2.6997,2.6985,2.6982,2.6999,2.7034,2.7078,2.7109,2.7115,2.7092,2.7037,2.6932,2.6776,2.658,2.6369,2.6187,2.6064,2.5966,2.5879,2.5796,2.5717,2.5657,2.5606,2.5556,2.5496,2.5435,2.5373,2.5315,2.5271,2.5229,2.5192,2.5164,2.5136,2.5098,2.5052,2.499,2.492,2.4842,2.4748,2.4653,2.4688
6.606,6.6308,6.6215,6.6055,6.6004,6.5934,6.5834,6.574,6.565,6.5574,6.5529,6.5494,6.5497,6.5568,6.5633,6.5707,6.5781,6.5835,6.5928,6.6053,6.6227,6.6476,6.6744,6.7042,6.7365,6.7715,6.8064,6.8434,6.8761,6.9009,6.928,6.9545,6.9791,7.0044,7.036,7.0734,7.1128,7.1533,7.1964,7.2402,7.2845,7.3276,7.3712,7.4132,7.4537,7.4938,7.5305,7.5606,7.5884,7.6176,7.645,7.6713,7.6956,7.7151,7.7329,7.7483,7.7613,7.7723,7.7792,7.7778,7.7699,7.7538,7.7282,7.6908,7.6472,7.5976,7.5476,7.5047,7.462,7.4216,7.384,7.3487,7.3164,7.2893,7.2643,7.2424,7.225,7.2103,7.1979,7.1877,7.1788,7.1684,7.155,7.1367,7.1107,7.0765,7.0433,7.0175,6.9948,6.9627,6.9202,6.8745,6.7949
0.0016792,0.0017125,0.0017241,0.0017452,0.0017719,0.0017952,0.001816,0.0018351,0.0018543,0.001874,0.0018942,0.0019133,0.0019302,0.0019451,0.0019574,0.0019687,0.0019798,0.0019907,0.002002,0.0020127,0.0020225,0.0020317,0.0020399,0.0020473,0.0020531,0.0020559,0.0020556,0.002054,0.0020519,0.0020485,0.0020449,0.0020407,0.0020356,0.0020271,0.0020155,0.0020025,0.0019881,0.0019728,0.001957,0.0019412,0.0019244,0.0019055,0.0018849,0.0018635,0.0018415,0.0018194,0.0017969,0.0017742,0.0017509,0.0017269,0.0017026,0.001679,0.0016565,0.0016348,0.0016142,0.0015946,0.001576,0.0015587,0.0015434,0.0015297,0.0015177,0.0015074,0.0014994,0.0014935,0.00149,0.0014876,0.0014859,0.0014853,0.0014849,0.0014852,0.0014856,0.0014855,0.0014848,0.0014843,0.0014838,0.0014832,0.0014828,0.001483,0.0014846,0.0014873,0.0014911,0.0014963,0.0015031,0.0015112,0.001521,0.001534,0.0015509,0.0015702,0.0015889,0.0016049,0.0016182,0.0016387,0.0016702
3.7269,3.7169,3.6933,3.6809,3.6708,3.659,3.6493,3.6419,3.6356,3.6281,3.6197,3.6097,3.6017,3.6008,3.6037,3.61,3.6163,3.6182,3.6179,3.6155,3.6135,3.6156,3.6189,3.6232,3.6295,3.6398,3.6538,3.6716,3.69,3.7036,3.714,3.7238,3.7338,3.7451,3.7621,3.7864,3.8156,3.8445,3.8752,3.9075,3.9406,3.9735,4.0074,4.0415,4.0764,4.1101,4.1426,4.1709,4.1977,4.2259,4.2519,4.2753,4.2944,4.307,4.3161,4.3236,4.3299,4.3358,4.3399,4.3397,4.3363,4.33,4.3208,4.3052,4.2835,4.2558,4.226,4.2007,4.1797,4.1596,4.1392,4.1178,4.0967,4.0784,4.0606,4.0426,4.0234,4.0048,3.9867,3.9699,3.9543,3.939,3.9256,3.9144,3.9036,3.8911,3.8792,3.8675,3.8571,3.8487,3.8416,3.8315,3.8158
4.9903,4.9324,4.9162,4.9358,4.9486,4.948,4.947,4.9483,4.9513,4.9546,4.9566,4.9588,4.9592,4.9557,4.9528,4.9493,4.9452,4.9418,4.9364,4.9301,4.9217,4.9093,4.8969,4.8848,4.8719,4.8576,4.843,4.8276,4.8139,4.8047,4.7945,4.7836,4.7728,4.7619,4.7435,4.7196,4.6948,4.6712,4.6473,4.6245,4.6022,4.5808,4.5592,4.5387,4.5184,4.4984,4.4803,4.4675,4.455,4.4416,4.4297,4.4196,4.4118,4.4072,4.4031,4.3993,4.3976,4.3979,4.4016,4.4122,4.425,4.4405,4.4591,4.4833,4.508,4.5338,4.5556,4.5666,4.5759,4.5831,4.5891,4.5956,4.6011,4.6051,4.6104,4.6171,4.6252,4.6345,4.6448,4.6556,4.6681,4.6834,4.6997,4.7165,4.7359,4.7586,4.7804,4.801,4.8272,4.8632,4.8818,4.8694,4.8847
3.3478,3.2826,3.3092,3.2972,3.2801,3.2857,3.2926,3.2978,3.3036,3.3121,3.3204,3.3287,3.3338,3.3297,3.3242,3.317,3.3113,3.3118,3.3124,3.3135,3.3128,3.3062,3.2983,3.289,3.2777,3.2636,3.2487,3.2335,3.2205,3.2149,3.2109,3.2077,3.204,3.1984,3.1868,3.1699,3.1498,3.1304,3.1093,3.0897,3.071,3.0538,3.0368,3.0212,3.0056,2.9904,2.9753,2.9634,2.951,2.9355,2.9205,2.9053,2.8913,2.8816,2.8718,2.8609,2.8498,2.8381,2.8285,2.8255,2.8265,2.8334,2.8461,2.8683,2.8954,2.9267,2.9576,2.9801,3.0004,3.0186,3.0352,3.0507,3.0637,3.0718,3.0782,3.0823,3.0852,3.0864,3.0866,3.086,3.0852,3.0857,3.0865,3.0877,3.0899,3.0964,3.1043,3.1139,3.1213,3.128,3.1584,3.2023,3.2015
4.8881,4.8513,4.8095,4.7938,4.8069,4.8164,4.8204,4.8207,4.8188,4.8169,4.8158,4.8149,4.8109,4.8022,4.7919,4.7821,4.775,4.7709,4.7671,4.7615,4.7521,4.7389,4.7262,4.7153,4.7051,4.6931,4.679,4.663,4.6487,4.6377,4.6269,4.6146,4.6016,4.5863,4.5685,4.5501,4.5353,4.5258,4.5183,4.511,4.5036,4.4963,4.4891,4.4818,4.4736,4.466,4.4607,4.4568,4.4522,4.4445,4.4366,4.4304,4.4275,4.4282,4.4305,4.4337,4.4371,4.4414,4.448,4.4564,4.4649,4.4717,4.4774,4.4826,4.4887,4.495,4.4993,4.5028,4.5071,4.5155,4.527,4.5394,4.5511,4.5609,4.5712,4.5827,4.5952,4.6084,4.6216,4.6353,4.6501,4.6657,4.6807,4.6952,4.7115,4.7306,4.7501,4.7694,4.7878,4.7971,4.7812,4.7763,4.8153
3.3349,3.2804,3.2957,3.2867,3.2772,3.2836,3.2901,3.2952,3.3004,3.307,3.3139,3.3211,3.3251,3.3217,3.3168,3.3098,3.3042,3.304,3.3043,3.3053,3.3047,3.2986,3.2916,3.283,3.2725,3.2592,3.2453,3.231,3.2192,3.2133,3.2084,3.2039,3.1984,3.191,3.1785,3.1617,3.1428,3.1246,3.1052,3.0872,3.0699,3.0543,3.0389,3.0249,3.011,2.9974,2.984,2.9732,2.962,2.9479,2.9342,2.9203,2.9078,2.8991,2.8904,2.8812,2.872,2.8626,2.8551,2.8533,2.8554,2.8625,2.8745,2.8941,2.9177,2.945,2.9723,2.9928,3.0115,3.0286,3.0442,3.0587,3.0707,3.078,3.0838,3.0874,3.0895,3.0905,3.0912,3.0912,3.0912,3.0925,3.094,3.0955,3.0983,3.1051,3.1135,3.1241,3.1338,3.1432,3.1666,3.2004,3.208
