-3.2414,-0.68218,1.201,-1.9823,8.0094,-0.32296,-0.048968,-0.31562,-0.045569,0.033438,-0.014607,0.035272,0.019077,-0.083322,-0.31473,-0.075311,-0.37188,-0.29218
5.1482,-0.2673,0.70235,-4.5919,2.8006,0.29966,0.10245,0.29572,0.10691,0.033588,0.46161,0.02952,0.53994,-0.033152,-0.20232,-0.030128,-0.22375,-0.099583
-0.7792,1.6102,2.0393,0.32896,1.6974,-0.024683,-0.013304,-0.023872,-0.013512,-0.20675,0.37054,-0.20462,0.38044,-0.38076,0.79147,-0.38437,0.81134,-0.5212
1.7561,-1.7449,1.0851,-3.1134,1.6571,-0.017716,0.0049033,-0.017666,0.0036093,0.45511,-0.62448,0.45589,-0.65805,-0.23816,0.34896,-0.23937,0.35705,-0.20129
0.033752,-3.3831,6.0107,1.0758,-1.8745,-0.0081812,-0.0063936,-0.0085338,-0.0060249,-0.057052,0.051984,-0.076587,0.055663,0.1507,-0.083301,0.14599,-0.085404,1.2653
4.597e-06,-0.03216,-0.091281,0.010688,0.042014,-0.0002169,-0.00011808,-0.00019112,-0.00011971,0.9855,0.0015667,-0.96537,0.0015214,-0.0060925,0.0018012,-0.0043304,0.0018259,-0.020007
-0.088489,1.0923,0.54203,-0.25623,-0.098243,0.0058289,0.0032702,0.006061,0.0031662,0.055622,-0.01724,0.049104,-0.018641,1.0297,-0.012596,-0.92443,-0.012753,0.15566
-0.44993,5.4938,2.7926,-1.2745,-0.62815,0.030796,0.016957,0.031833,0.0164,0.27349,-0.084577,0.24898,-0.091708,0.043611,-0.072977,0.43192,-0.07404,0.86955
-0.02101,0.17103,-0.27415,0.23408,-0.12091,0.010093,0.0030616,0.011669,0.0029096,0.022692,0.015937,0.024184,0.015333,-0.24823,-0.055021,-0.25299,-0.054196,8.0584
3.187,0.76887,0.028792,1.8205,0.31105,-0.17175,-0.1137,-0.18273,-0.11354,0.031325,0.048518,0.028859,0.044012,0.053053,0.023354,0.054406,0.024713,0.088509
0.38503,0.21387,-0.22344,-2.0909,1.5924,-0.0051317,0.0017179,-0.0065314,0.001194,-0.46848,-0.19399,-0.46832,-0.20174,0.40498,0.16637,0.41377,0.16944,1.7066
0.48969,0.99689,0.77088,-1.5057,-1.8559,-0.0062798,0.0012781,-0.0094954,0.00069073,-0.35681,-0.18203,-0.35928,-0.18955,-0.41757,-0.22028,-0.43074,-0.2247,-1.3835
-0.23475,0.47181,0.8378,1.2842,2.699,0.014802,0.066408,0.018798,0.06523,-0.045579,0.032799,-0.04796,0.050568,-0.096722,-0.087557,-0.10549,-0.082892,-0.42443
0.028205,0.0085721,-0.078005,0.33421,-0.29207,-0.061551,0.83938,-0.059578,0.16371,0.0016257,-0.058562,0.0011786,-0.046099,0.0042384,0.043656,0.0051132,0.036074,0.057438
0.013935,0.012748,-0.050923,0.25296,-0.19936,-0.0398,-0.18824,-0.038423,0.83601,0.0018603,-0.05008,0.0014515,-0.03761,0.0015681,0.035508,0.0021603,0.027336,0.036932
0.0043214,-0.0098472,-0.0078425,-0.025871,0.00091446,-0.0014083,0.005875,-0.0014479,0.0090671,0.00045194,0.0046091,0.00056139,0.0019524,0.0071891,-0.63539,0.007469,0.59078,-0.00071786
-0.022368,0.035231,-0.010131,0.23695,-0.088068,0.0063723,-0.02363,0.0068725,-0.031441,0.019946,-0.68232,0.019062,0.4674,-0.0070946,0.034394,-0.0068491,0.042555,-1.7733e-05
