0.00097023,2.4377e-05,1.5009e-05,-2.2492e-08,4.4055e-06,2.8013e-09,-9.601e-06,2.1395e-07,-4.5457e-05,0.00034024,-3.6974e-05,1.7322e-07,-3.0937e-06,1.509e-05,-0.00033423,0.00033142,-2.9553e-06,-4.5437e-05,2.443e-05,0.00060083,-2.8364e-05,-6.4858e-05,7.1406e-06,8.8283e-05,-2.5924e-07,-1.2069e-06,-4.2626e-06,4.005e-08,-1.7877e-06,2.9308e-06,-1.9691e-06,0.00023619,-0.00026697,-2.7291e-05,1.5807e-05,-9.7177e-06,-4.6803e-06,1.6003e-05,-1.3617e-07,-1.0243e-05,0.0036348,-0.0018449,0.00014771,9.4879e-05,8.2557e-08,-9.7632e-05,-1.2292e-05,-1.1645e-05,-2.404e-09,4.5104e-07,-1.2216e-05,-1.6429e-05,-1.271e-05,-1.2977e-07,7.7234e-06,3.1058e-05,-5.8121e-07
0.0010033,2.2425e-05,4.1208e-06,-1.2134e-09,1.4745e-07,9.1569e-10,2.3113e-06,-6.1361e-08,1.3213e-05,-0.00010476,1.4503e-05,-9.5128e-08,-4.2939e-07,-7.0111e-06,0.00019011,-0.00041306,3.8197e-06,5.7942e-05,-3.1819e-05,-0.00084551,5.5611e-05,0.00012413,-1.6257e-05,-0.00018514,1.2417e-06,5.788e-06,4.2177e-05,-1.4002e-05,1.1799e-05,-2.0525e-05,1.6572e-05,-0.0017305,0.0025576,-0.00037093,0.00044504,0.00099041,-2.2274e-05,-1.722e-05,2.7289e-07,4.4911e-06,0.001602,0.002562,-0.00020772,1.7444e-05,-7.3614e-07,-5.0074e-06,-1.0284e-06,-4.2688e-06,-1.3012e-08,3.3269e-07,-1.6768e-05,-2.7037e-05,-1.8681e-05,-2.1434e-07,3.6035e-05,0.00022896,-5.7832e-06
4.5654e-05,-0.0016278,4.5335e-05,-2.9488e-06,0.00052087,-3.2594e-08,-1.0064e-05,1.3693e-05,-8.8919e-06,7.298e-05,0.00055947,3.7503e-06,5.9072e-06,-2.1306e-08,3.8195e-07,3.4844e-06,3.8707e-08,-5.0141e-07,-3.7102e-07,4.1197e-06,3.316e-06,1.0268e-06,-3.8264e-06,-3.8342e-06,2.3358e-05,0.00010206,0.0014573,0.0017672,4.4288e-05,-5.886e-05,-1.9185e-07,1.4424e-05,-2.4201e-07,-3.58e-06,4.2312e-06,-2.9318e-05,-0.00074116,-9.2744e-05,7.659e-07,1.9345e-05,1.2287e-07,6.3593e-06,4.9813e-05,-8.8705e-05,3.9711e-06,-8.4821e-05,-5.2118e-05,-0.00015824,2.1951e-05,-0.002544,-6.2072e-05,2.1826e-05,5.0185e-07,1.568e-08,9.2759e-06,-7.3462e-07,5.0686e-06
2.6788e-05,-6.059e-05,-0.001978,-1.6007e-07,2.5053e-05,1.3817e-06,0.0009433,5.6686e-07,-6.9919e-06,5.2426e-05,4.8974e-05,-8.4133e-06,-0.0018174,-4.9465e-07,1.4336e-05,2.5156e-05,3.0423e-05,-1.8706e-05,-0.00026512,6.1693e-06,0.00018457,-5.1932e-05,-0.00021019,2.4066e-05,1.6026e-06,7.6624e-06,0.00078823,-0.00062419,-4.27e-06,4.5703e-06,2.0513e-07,-2.0643e-05,1.5989e-06,-3.1971e-05,3.4796e-05,-8.8561e-05,-0.0001426,0.002486,-7.6155e-05,0.0030046,3.7617e-06,4.3825e-05,0.00040944,-0.00010743,4.555e-06,-9.1022e-05,-2.6446e-05,-2.3617e-05,-7.7607e-08,-1.9203e-06,2.3151e-05,-2.0885e-05,-3.0908e-06,-4.2054e-08,2.804e-05,-1.4518e-05,7.0754e-06
0.00099046,1.9499e-05,-5.1664e-06,1.1272e-08,-1.9981e-06,6.114e-10,9.4146e-06,-1.9936e-07,3.4299e-05,-0.00026755,3.1382e-05,-2.1206e-07,-2.5318e-06,-1.1475e-05,0.00039471,-0.00073221,6.8821e-06,0.00010352,-5.7487e-05,-0.0016152,0.00012003,0.0002726,-3.3663e-05,-0.00041615,8.0792e-07,3.8925e-06,2.1262e-05,-5.5109e-06,6.2687e-06,-9.3989e-06,-1.2658e-06,9.4131e-05,-0.0022546,-0.0031624,0.0036496,0.0022384,-3.1172e-05,-7.3143e-06,8.2184e-08,9.0259e-07,-0.00016416,-0.00012148,2.1829e-05,-2.4644e-05,4.5275e-07,1.4337e-05,-1.2017e-06,-1.63e-06,-6.2219e-08,-7.5614e-07,-1.7438e-05,-5.2164e-05,-2.2687e-05,-3.7391e-07,0.00011748,0.00064077,-1.5431e-05
4.4633e-05,-0.0015585,3.8019e-05,-3.099e-06,0.00046902,-2.965e-08,-7.0811e-06,1.4975e-05,-7.6739e-06,6.3117e-05,0.00049531,3.3474e-06,2.5461e-06,-8.6637e-08,2.8738e-06,2.8396e-07,9.7845e-08,-8.4441e-08,-8.6762e-07,-3.8536e-07,3.9732e-07,4.5259e-07,-4.0139e-07,-9.728e-07,2.126e-05,9.0604e-05,-0.0011188,-0.0014315,0.00011021,-0.00012534,4.4783e-07,-4.1065e-05,1.9541e-06,-4.5364e-05,5.0141e-05,-0.00018409,-0.0033605,-0.00031008,2.4164e-06,5.8403e-05,1.5034e-07,1.7192e-05,0.00013989,-0.00016787,7.3973e-06,-0.0001552,-7.9393e-05,-0.00016269,-2.2004e-06,0.00024723,4.1988e-05,-1.6479e-05,-2.1751e-09,1.0239e-08,-6.327e-05,2.029e-05,1.2657e-05
0.00093735,1.0064e-05,-4.8444e-05,1.7723e-07,-3.3819e-05,-3.5706e-08,3.544e-05,-1.2627e-06,0.00014279,-0.0010741,5.2723e-05,-1.3932e-07,0.00015824,0.0056378,0.0058553,0.0011734,-7.6448e-06,-0.00015801,6.0946e-05,0.0020023,-0.00037547,-0.0016376,-0.00060849,-0.0048284,-6.3693e-06,-2.5902e-05,2.1775e-05,-1.2479e-05,3.9971e-08,-2.3467e-06,1.4127e-06,-0.00012942,0.00011494,-0.0015744,-0.00041839,-0.0011461,9.7708e-05,-9.7109e-05,8.6434e-07,2.2353e-05,0.00011706,2.2604e-05,4.5596e-05,-6.2819e-05,4.5629e-06,-0.00014528,-6.7463e-05,-0.00017379,5.6827e-07,2.8519e-05,-0.0010386,-0.0011389,-0.0035393,-3.0413e-05,7.7248e-05,-0.00031531,1.1728e-05
0.0010528,1.386e-05,-5.2177e-05,2.4881e-07,-5.2568e-05,-5.5072e-08,9.8763e-05,-3.9039e-06,-0.0063499,-0.0079518,0.00091335,-4.3121e-06,-4.2948e-05,8.4663e-05,-0.0016671,0.003911,-7.4632e-06,-0.0051307,0.00056136,-0.0011765,-3.0046e-05,-3.2265e-05,1.9785e-05,7.3252e-05,3.3967e-07,1.6823e-06,3.7135e-05,-1.6354e-05,8.8844e-06,-1.6234e-05,-0.0017948,-0.00151,-0.00098924,0.0001008,-0.00012884,-0.00017285,4.0293e-05,-8.5043e-05,8.6613e-07,2.3807e-05,0.00022054,2.6172e-05,8.5166e-05,-0.0027051,-0.003486,0.0021886,0.00023023,0.00020885,-2.0282e-07,-8.3674e-06,0.00015462,0.00015249,8.7924e-05,7.5155e-07,1.9165e-05,-0.00010811,4.9282e-06
0.00094143,1.0531e-05,-4.7028e-05,1.7412e-07,-3.3282e-05,-3.5507e-08,3.486e-05,-1.2636e-06,0.00014231,-0.0010871,5.6431e-05,-1.7861e-07,0.00015643,-0.0063409,0.005405,0.0012652,-7.8806e-06,-0.00017087,6.2505e-05,0.0022749,0.0018527,0.0050255,0.00015708,-0.0010786,-4.8205e-06,-1.9996e-05,2.208e-05,-1.279e-05,-1.3634e-07,-1.9717e-06,-1.0457e-06,-0.00011638,0.00010854,0.00052385,0.0014129,-0.0011895,0.00010019,-0.00010121,8.9963e-07,2.321e-05,0.00012029,3.4328e-05,5.1551e-05,-4.7504e-05,4.8433e-07,-0.00017072,-7.3889e-05,-0.00019185,6.9186e-07,3.6867e-05,-0.0018725,-0.0028441,0.0016324,9.5981e-06,9.0425e-05,-0.00023055,9.8376e-06
0.0010527,1.3837e-05,-5.2318e-05,2.4986e-07,-5.2824e-05,-5.5401e-08,9.9903e-05,-3.9693e-06,0.0082506,-0.0060159,0.0008931,-4.2387e-06,-4.2949e-05,8.4386e-05,-0.0016741,0.0050943,-6.6246e-05,0.0041287,1.4521e-05,-0.0011046,-3.0004e-05,-3.2585e-05,1.9636e-05,7.3178e-05,3.3507e-07,1.6596e-06,3.6843e-05,-1.6204e-05,8.833e-06,-1.6159e-05,0.0018175,-0.0014554,-0.00097813,9.864e-05,-0.00012887,-0.00017076,3.9845e-05,-8.4172e-05,8.573e-07,2.356e-05,0.00021749,2.775e-05,8.4105e-05,-0.0024996,0.0035435,0.0023029,0.00023155,0.00020875,-2.0183e-07,-8.3061e-06,0.00015093,0.00014641,9.46e-05,7.9762e-07,1.984e-05,-0.00010632,4.894e-06
