0.004559,-0.0053307,-0.00095853,-0.070914,-0.016597,-0.0012389,-1.1575,0.032298,0.27626,0.032043,-0.012306,-0.03007,-0.012724,-0.030972,-10.486,-0.0043563,-0.60043,-0.0039257,0.085199
0.058374,-0.066684,-0.00099412,0.0087581,-0.22128,0.00020399,-9.5529,-0.20871,-2.3651,-0.20614,-0.0092891,-0.030357,-0.010243,-0.031434,1.1016,0.054578,0.51206,0.054466,-0.0011469
-2.7501e-05,0.00067846,0.0066508,0.00093367,0.0009157,0.009089,-0.016649,-0.0038244,-0.013166,-0.0038061,0.028884,-3.5603,0.03532,5.5735,-0.015467,-0.003447,-0.01348,-0.0034473,-0.0017397
-0.00013884,0.0031688,0.028709,0.004464,0.0043578,0.038298,-0.069648,-0.017041,-0.056136,-0.016963,0.13045,5.5422,0.15537,3.5086,-0.065744,-0.015422,-0.058008,-0.015424,-0.0084389
-0.002282,0.017504,0.67933,0.3601,0.012528,-0.758,-0.0062916,-0.0079535,-0.00021452,-0.0077461,0.11631,-0.0029814,0.12715,-0.0022349,-0.21503,-0.089037,-0.18537,-0.087839,-2.2499
7.2981e-05,-0.0052069,0.83488,-0.28877,-0.0021181,-0.96227,-0.0089387,-0.0033526,-0.011825,-0.0034831,0.0076844,0.0064536,0.025247,0.0064013,0.16413,0.069269,0.14154,0.068308,1.8598
-0.00080184,0.0062771,0.010988,-0.0032243,0.005985,0.066796,-0.019867,-0.01343,-0.019362,-0.013438,-0.72537,-0.088292,5.24,-0.089426,-0.015314,-0.0085575,-0.015687,-0.0085831,0.02488
0.0012413,-0.011269,-0.015086,0.0051136,-0.0097664,-0.07703,0.024207,0.018938,0.023583,0.01896,-5.2557,0.090893,-0.6569,0.090608,0.017214,0.010804,0.01754,0.010832,-0.036623
-0.00098395,0.0091964,-0.00012319,5.099e-05,-0.0012536,0.00032361,-0.00046386,0.99434,0.0016643,-1.0118,-0.000829,-0.00018824,-0.00062189,-0.00018578,-6.1647e-05,-3.8033e-05,-5.8581e-05,-3.8131e-05,0.0012353
0.1205,-0.98144,0.0097899,-0.0051447,0.09873,-0.029965,0.045411,0.78137,0.035455,0.75648,0.061597,0.015658,0.047034,0.015453,0.0038432,0.0027259,0.0035331,0.0027295,-0.11473
-0.155,1.6201,-0.00011204,0.00085924,-2.315,0.0016129,-0.11573,0.46013,-0.11322,0.45747,0.0010604,0.00065572,0.0011596,0.00065389,0.00023452,0.00010427,0.00034673,0.00010634,0.0070909
-0.0006129,-0.23327,-0.00053459,-0.018663,-4.08,-0.038835,0.90422,-0.05459,-0.3244,-0.054243,0.011654,0.0060538,0.0099116,0.0059947,0.0034117,0.0047896,0.0035088,0.004764,-0.055129
-0.011436,0.28173,0.00077462,0.020206,4.7333,0.042984,0.25274,0.064711,-0.83326,0.064784,-0.011711,-0.0061198,-0.0098533,-0.0060579,-0.0034179,-0.005085,-0.0035107,-0.0050554,0.064604
-0.039781,0.79709,-0.014877,-0.060581,3.3454,-0.16552,0.56156,0.031398,0.60332,0.030823,0.022998,0.012066,0.019923,0.011964,0.0099015,0.016334,0.00975,0.01622,-0.13214
-0.0019282,-0.019924,-0.44027,-0.11249,-0.052709,-3.1203,-0.049455,-0.01454,-0.052685,-0.014478,0.038061,0.017528,0.037899,0.01799,0.0099133,0.027427,0.00986,0.027118,-0.26659
0.014182,-0.020623,-0.062206,2.8216,-0.022554,-0.29786,0.05438,0.031571,0.058481,0.031491,-0.012917,-0.011632,-0.0072677,-0.011326,-0.091814,-0.48606,-0.096125,-0.46696,1.7221
-0.0001249,0.00032344,0.00051182,-0.094277,0.0002186,0.0022931,-0.00045472,-0.00028768,-0.00048844,-0.00028678,0.00020143,0.00011314,0.00013509,0.00011031,-8.0963e-05,-0.72948,-0.00079557,0.72782,-0.0068057
-0.010735,0.0062057,0.0138,3.8374,0.0058483,0.058214,-0.010541,-0.0070427,-0.011338,-0.0070133,0.00091484,0.0048708,0.0004828,0.0047874,0.044217,0.42271,0.044633,0.44394,-0.25838
4.0578,2.1336,-4.7307e-05,0.0052671,-0.44433,0.00017189,-0.033296,-0.042438,-0.035587,-0.04197,0.0001819,-0.00010423,0.00011151,-0.00010467,-0.00012825,-6.7889e-05,-0.00023348,-6.4489e-05,-0.0051604
-2.202,3.7614,0.0041394,0.078515,-0.47889,0.016113,-0.011562,-0.0076747,-0.014752,-0.0080389,0.00077544,0.00050305,0.00012396,0.0004742,0.001974,-0.026924,0.0019016,-0.026783,-0.41088
0.1783,-0.30793,0.033239,0.76367,0.08134,0.13175,-0.041298,-0.033985,-0.045507,-0.033902,-0.0024258,-0.00010736,-0.0075897,-0.00031658,0.018757,-0.24955,0.017034,-0.24721,-5.2432
0.18683,0.062667,-0.059366,-0.32839,0.0063986,-0.14664,0.018824,0.42579,0.018766,0.39404,-0.026997,-0.03034,-0.02096,-0.029813,-0.15041,0.14436,-0.28699,0.14439,-1.2523
-0.00016966,-0.0013139,0.0026536,0.014758,0.0025179,0.0064261,-0.0013906,0.53472,-0.00086588,-0.54412,0.0011698,0.0013476,0.00089772,0.0013238,0.0073452,-0.0066362,0.015424,-0.0066307,0.053898
-0.19463,-0.030135,-0.056558,-0.32053,-0.10441,-0.13374,0.046945,-0.32626,0.052013,-0.34354,-0.024098,-0.028458,-0.018151,-0.027942,-0.17355,0.14972,-0.43907,0.14935,-1.1076
-0.025778,-0.0028276,-0.034546,-0.12947,-0.038139,-0.067984,0.020913,-0.029476,0.022752,-0.029633,-0.0098962,-0.018416,-0.0075953,-0.018091,-0.59555,0.051879,0.62544,0.052725,-0.43599
-0.026878,-0.010553,-0.10438,-0.18399,-0.083851,-0.13491,0.045055,-0.021081,0.049757,-0.020982,-0.0096258,-0.056524,-0.0067308,-0.055508,0.55999,0.027339,0.35932,0.02884,-0.46202
-8.5075e-06,5.3246e-06,0.016447,0.00037123,8.2712e-05,-0.0017546,-0.00011371,1.2834e-05,-0.00013657,1.2538e-05,0.00029436,-0.12443,-0.00014018,0.12242,-0.00029769,-0.00018484,-0.00025323,-0.00018673,0.00059725
-0.00048385,0.0011138,-1.9072,0.019291,0.0052469,0.20931,-0.0059727,0.00018834,-0.0074621,0.00017122,0.0026235,0.0021263,0.0043439,0.0046915,-0.014061,-0.0093209,-0.012616,-0.0094245,0.035212
0.10275,0.013533,-0.068219,-0.14276,0.033938,0.015553,0.16989,-0.014868,0.30161,-0.014169,-0.037803,0.074599,-0.034655,0.074089,0.084011,0.086159,0.077284,0.087607,-0.18418
0.16745,0.04315,0.029395,0.11513,0.14258,-0.0022145,0.17125,-0.023771,0.43565,-0.02273,0.024116,-0.044576,0.021965,-0.044239,-0.061647,-0.072498,-0.056279,-0.074137,0.13649
0.075767,0.022154,0.0012923,0.013757,0.0768,0.00081595,0.53256,-0.01275,-0.2477,-0.013559,0.0013568,-0.0031167,0.0011817,-0.0030914,-0.0069819,-0.0086734,-0.0063838,-0.012371,0.01891
0.00092062,0.00032103,0.00010548,0.0022154,0.0011332,8.0995e-05,0.0045412,-0.00013318,-0.0014895,-0.00013853,0.00021101,-0.00032957,0.00018862,-0.0003268,-0.0005673,-0.21911,-0.00060828,0.2194,0.00074268
-0.064129,-0.097248,0.0033988,-0.031002,-0.29866,-0.050007,-0.0010927,0.0042594,-0.0020634,0.0042397,-0.043682,0.034601,-0.042661,0.034355,0.066695,-0.13121,0.074244,-0.13116,-0.19125
-0.2112,-0.48173,-0.0024007,0.023227,-1.3876,0.012929,0.03825,0.009842,0.028332,0.009809,0.012597,-0.0081584,0.015321,-0.0081281,-0.019983,0.017379,-0.022883,0.017356,0.030535
0.0041445,0.011072,-3.585e-05,-0.01083,0.031581,0.0038355,-0.00015137,0.00038392,0.00012257,0.00038621,-0.085543,-0.0083163,0.10032,-0.0081121,0.0088927,-0.0042292,0.01083,-0.0042059,-0.016964
